"","genes","logFC","logCPM","LR","PValue","ENSEMBL","SYMBOL","GENENAME"
"7534","ENSG00000231170",-0.978536725962518,-1.75100655933941,3.24410458194908,0.244076432208725,"ENSG00000231170","AC002451.1","novel transcript, sense intronic METTL4"
"8377","ENSG00000104320",0.253315505819254,5.29073055232846,3.24570643721288,0.244076432208725,"ENSG00000104320","NBN","nibrin"
"14679","ENSG00000168411",-0.273879292226674,4.56545606410104,3.24596505061138,0.244076432208725,"ENSG00000168411","RFWD3","ring finger and WD repeat domain 3"
"16237","ENSG00000267390",-0.609460476449745,0.317694805317017,3.24426789548909,0.244076432208725,"ENSG00000267390","AC036176.1","novel transcript, antisense to CLCN7"
"16634","ENSG00000105576",0.289338460771391,6.91828036911121,3.24480705742739,0.244076432208725,"ENSG00000105576","TNPO2","transportin 2"
"4610","ENSG00000078177",0.351643180717085,4.56863116679841,3.24328767830377,0.244119965809301,"ENSG00000078177","N4BP2","NEDD4 binding protein 2"
"18806","ENSG00000100243",0.320540385784352,7.89008150223418,3.24293798175455,0.244129359981244,"ENSG00000100243","CYB5R3","cytochrome b5 reductase 3"
"8613","ENSG00000178719",0.325342231427544,7.91379242150068,3.2420840876935,0.2441711967618,"ENSG00000178719","GRINA","glutamate ionotropic receptor NMDA type subunit associated protein 1"
"13271","ENSG00000211978",-1.5887389814599,-1.59949082857578,3.24232891632141,0.2441711967618,"ENSG00000211978","IGHV5-78","heterogeneous nuclear ribonucleoprotein A1 pseudogene 52 [Source:HGNC Symbol;Acc:HGNC:48782]"
"16655","ENSG00000104915",-0.274431386906275,5.66677904997822,3.23965137658423,0.244491256937467,"ENSG00000104915","STX10","syntaxin 10"
"17897","ENSG00000149636",-0.34858488173921,3.76008438246867,3.23837020133296,0.244639759140242,"ENSG00000149636","DSN1","DSN1 component of MIS12 kinetochore complex"
"6370","ENSG00000204256",0.294211408162036,8.62349547799077,3.2377349751418,0.244691866481194,"ENSG00000204256","BRD2","bromodomain containing 2"
"4387","ENSG00000072274",0.412919843202679,5.84650028892712,3.23538008571771,0.244948017326534,"ENSG00000072274","TFRC","transferrin receptor"
"5055","ENSG00000170088",0.329364434587554,4.695938956977,3.23551824550168,0.244948017326534,"ENSG00000170088","TMEM192","transmembrane protein 192"
"7821","ENSG00000105894",0.653393417407804,4.70878176329848,3.23516242780187,0.244948017326534,"ENSG00000105894","PTN","pleiotrophin"
"10454","ENSG00000135373",0.666804956658638,1.68492060806468,3.23299670612493,0.24522927304254,"ENSG00000135373","EHF","ETS homologous factor"
"5705","ENSG00000185129",0.284832109425408,4.26818079352826,3.2303809510893,0.245578365417755,"ENSG00000185129","PURA","purine rich element binding protein A"
"11256","ENSG00000002016",-0.419879281847796,4.75363148120959,3.22865848638425,0.245793886457222,"ENSG00000002016","RAD52","RAD52 homolog, DNA repair protein"
"2781","ENSG00000075886",-0.680977528056692,-0.849032633128052,3.22637447499291,0.245976995724859,"ENSG00000075886","TUBA3D","tubulin alpha 3d"
"5099","ENSG00000173320",0.332334450594406,4.9838197551209,3.22615198696696,0.245976995724859,"ENSG00000173320","STOX2","storkhead box 2"
"9524","ENSG00000165997",0.403160645155307,5.08402274601766,3.22638817906042,0.245976995724859,"ENSG00000165997","ARL5B","ADP ribosylation factor like GTPase 5B"
"11818","ENSG00000135655",-0.330024628144594,6.1464617837873,3.22601037319553,0.245976995724859,"ENSG00000135655","USP15","ubiquitin specific peptidase 15"
"12113","ENSG00000176871",0.36624331366029,5.53738849485008,3.22640225642854,0.245976995724859,"ENSG00000176871","WSB2","WD repeat and SOCS box containing 2"
"17483","ENSG00000170909",-0.654051945626375,1.1266555424669,3.22478369672442,0.246118421222136,"ENSG00000170909","OSCAR","osteoclast associated Ig-like receptor"
"10618","ENSG00000162194",-0.333555901562491,4.71538244635035,3.22404010582006,0.246187292522507,"ENSG00000162194","LBHD1","LBH domain containing 1"
"4563","ENSG00000185774",0.532916826149083,2.07216041858744,3.22334397107968,0.246227833320934,"ENSG00000185774","KCNIP4","potassium voltage-gated channel interacting protein 4"
"8619","ENSG00000197858",0.321703365531074,6.92619278863014,3.22291434147581,0.246227833320934,"ENSG00000197858","GPAA1","glycosylphosphatidylinositol anchor attachment 1"
"10061","ENSG00000260917",-0.355117079575044,3.36180869396459,3.22304568982096,0.246227833320934,"ENSG00000260917","LOC103344931","uncharacterized LOC103344931"
"12665","ENSG00000139914",-0.497847007872835,0.863953215773532,3.22236690251486,0.246267265428804,"ENSG00000139914","FITM1","fat storage inducing transmembrane protein 1"
"6881","ENSG00000112406",-0.32977730757925,5.7873686165165,3.2209314128148,0.246440366226206,"ENSG00000112406","HECA","hdc homolog, cell cycle regulator"
"6646","ENSG00000198478",0.435131065323053,7.14725804079317,3.21884828504878,0.246711204222809,"ENSG00000198478","SH3BGRL2","SH3 domain binding glutamate rich protein like 2"
"15768","ENSG00000070540",0.416738113678628,4.59713890230356,3.21810527104223,0.246780236393121,"ENSG00000070540","WIPI1","WD repeat domain, phosphoinositide interacting 1"
"4976","ENSG00000109458",-0.35153135309019,5.0540977445349,3.21687686547226,0.246855193728772,"ENSG00000109458","GAB1","GRB2 associated binding protein 1"
"7395","ENSG00000155428",-0.635216132430018,1.15493279915615,3.21730060170262,0.246855193728772,"ENSG00000155428","TRIM74","tripartite motif containing 74"
"13489","ENSG00000137857",0.435661765364653,8.29954660188236,3.21675329054182,0.246855193728772,"ENSG00000137857","DUOX1","dual oxidase 1"
"19526","ENSG00000130826",0.273790979081365,5.67434080362133,3.21572416301808,0.246967477647555,"ENSG00000130826","DKC1","dyskerin pseudouridine synthase 1"
"1109","ENSG00000116874",0.336342641551792,3.67435902560856,3.21542466785813,0.246969695382919,"ENSG00000116874","WARS2","tryptophanyl tRNA synthetase 2, mitochondrial"
"17403","ENSG00000129451",-1.01578481472486,-0.513498114039769,3.21467192780653,0.24699735903198,"ENSG00000129451","KLK10","kallikrein related peptidase 10"
"18869","ENSG00000170638",-0.339482059811972,6.32946165744471,3.21483622216615,0.24699735903198,"ENSG00000170638","TRABD","TraB domain containing"
"3571","ENSG00000272121",0.601179505261485,0.255372363268903,3.21310235006633,0.247168466027528,"ENSG00000272121","AC006058.3","long intergenic non-protein coding RNA 2519 [Source:HGNC Symbol;Acc:HGNC:53510]"
"11774","ENSG00000166860",-0.378382414761111,3.37359194810267,3.21296945295743,0.247168466027528,"ENSG00000166860","ZBTB39","zinc finger and BTB domain containing 39"
"3118","ENSG00000138376",-0.456607879185824,2.90375026184009,3.21150908442806,0.247217203445567,"ENSG00000138376","BARD1","BRCA1 associated RING domain 1"
"3455","ENSG00000151789",-0.697889153683947,2.34484257364245,3.21163861567065,0.247217203445567,"ENSG00000151789","ZNF385D","zinc finger protein 385D"
"3896","ENSG00000144815",-0.330106528420525,4.58110316161836,3.21212302776046,0.247217203445567,"ENSG00000144815","NXPE3","neurexophilin and PC-esterase domain family member 3"
"6654","ENSG00000005700",0.243930111530661,5.55616330528804,3.21177804867862,0.247217203445567,"ENSG00000005700","IBTK","inhibitor of Bruton tyrosine kinase"
"15423","ENSG00000173757",-0.234811952027518,6.80336413353445,3.21119871105061,0.247221142742572,"ENSG00000173757","STAT5B","signal transducer and activator of transcription 5B"
"1241","ENSG00000143398",0.300395726549941,6.05488858067805,3.20903475008029,0.247467060788275,"ENSG00000143398","PIP5K1A","phosphatidylinositol-4-phosphate 5-kinase type 1 alpha"
"12588","ENSG00000129566",-0.296546565127987,6.21162238367384,3.20900352664724,0.247467060788275,"ENSG00000129566","TEP1","telomerase associated protein 1"
"611","ENSG00000164011",-0.326075231479932,3.98621799586282,3.20831853350837,0.24748472902955,"ENSG00000164011","ZNF691","zinc finger protein 691"
"13348","ENSG00000261064",0.618014226979131,-0.402860393258587,3.20834234679014,0.24748472902955,"ENSG00000261064","LINC02256","immunoglobulin heavy constant gamma 4 (G4m marker) [Source:HGNC Symbol;Acc:HGNC:5528]"
"176","ENSG00000142655",0.257441125382463,4.53108350527756,3.20738846333742,0.247582478778726,"ENSG00000142655","PEX14","peroxisomal biogenesis factor 14"
"5056","ENSG00000109466",0.319717470367352,4.82498426483259,3.20623823023533,0.247655285455636,"ENSG00000109466","KLHL2","kelch like family member 2"
"9358","ENSG00000148400",-0.329232662760211,6.57307794200146,3.20605576125197,0.247655285455636,"ENSG00000148400","NOTCH1","notch receptor 1"
"13248","ENSG00000232216",-1.63274078899075,1.67440635052334,3.2061019338475,0.247655285455636,"ENSG00000232216","IGHV3-43","GORAB antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54051]"
"14504","ENSG00000135736",-0.360424691247472,3.78633047440445,3.20560770061838,0.247680156057305,"ENSG00000135736","CCDC102A","coiled-coil domain containing 102A"
"19344","ENSG00000101938",0.628737215060529,6.59255061557738,3.20474468904393,0.247767880079002,"ENSG00000101938","CHRDL1","chordin like 1"
"8470","ENSG00000104412",0.26809173203518,4.93982650803748,3.20433884233498,0.247786386246999,"ENSG00000104412","EMC2","ER membrane protein complex subunit 2"
"491","ENSG00000163866",0.345596431227296,4.88733564131865,3.20311174350383,0.247888199096366,"ENSG00000163866","SMIM12","small integral membrane protein 12"
"14202","ENSG00000133392",0.936512234300468,7.80433553260974,3.20309970085327,0.247888199096366,"ENSG00000133392","MYH11","myosin heavy chain 11"
"3144","ENSG00000135926",0.335195595085413,8.13837299631309,3.20271722729716,0.247903198627127,"ENSG00000135926","TMBIM1","transmembrane BAX inhibitor motif containing 1"
"2731","ENSG00000171227",0.493040732166104,4.7437940942161,3.20103190346709,0.24811576954563,"ENSG00000171227","TMEM37","transmembrane protein 37"
"15840","ENSG00000108469",0.301631559056662,6.81221181983216,3.2005721388149,0.248142529632386,"ENSG00000108469","RECQL5","RecQ like helicase 5"
"1933","ENSG00000273367",-0.703655971961509,-0.702376465618437,3.20012364664771,0.248167590986209,"ENSG00000273367","AL355472.3","heterogeneous nuclear ribonucleoprotein K pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:42377]"
"19426","ENSG00000212747",0.34359156255644,4.07584907987738,3.19972630246991,0.248184901627973,"ENSG00000212747","RTL8B","retrotransposon Gag like 8B"
"5045","ENSG00000145414",0.336880391878376,3.10704530057503,3.19907799470299,0.248197335379158,"ENSG00000145414","NAF1","nuclear assembly factor 1 ribonucleoprotein"
"19422","ENSG00000156504",-0.238681015362688,6.0345473812257,3.19924982609078,0.248197335379158,"ENSG00000156504","FAM122B","family with sequence similarity 122B"
"3735","ENSG00000164091",0.239397660413328,6.95009789047414,3.1987790251422,0.248199742469535,"ENSG00000164091","WDR82","WD repeat domain 82"
"10109","ENSG00000107669",0.268748119487436,4.90094197680593,3.19845704609498,0.24820564988118,"ENSG00000107669","ATE1","arginyltransferase 1"
"8640","ENSG00000167702",-0.313451108053638,5.88491347753843,3.19815246441499,0.248208924991429,"ENSG00000167702","KIFC2","kinesin family member C2"
"13847","ENSG00000140521",-0.273285738016717,6.0271300486841,3.19699735563613,0.248298382269283,"ENSG00000140521","POLG","DNA polymerase gamma, catalytic subunit"
"15383","ENSG00000265666",0.455436373421326,1.55892827496927,3.19706294852092,0.248298382269283,"ENSG00000265666","RARA-AS1","RARA antisense RNA 1"
"7809","ENSG00000122786",0.387243158761576,8.64682846761406,3.19356047062101,0.24877780213348,"ENSG00000122786","CALD1","caldesmon 1"
"1542","ENSG00000010932",-0.808369421582918,2.12737643751904,3.19198835748801,0.248974076486239,"ENSG00000010932","FMO1","flavin containing dimethylaniline monoxygenase 1"
"1779","ENSG00000117594",0.931296052962115,2.04603622037202,3.18999136119812,0.249195660621057,"ENSG00000117594","HSD11B1","hydroxysteroid 11-beta dehydrogenase 1"
"13230","ENSG00000211943",-1.51585597782054,3.28118352661641,3.18996877137386,0.249195660621057,"ENSG00000211943","IGHV3-15","general transcription factor IIH subunit 2B (pseudogene) [Source:HGNC Symbol;Acc:HGNC:31393]"
"2961","ENSG00000144331",-0.792903475466173,1.74318360014649,3.18909212338659,0.249217006744991,"ENSG00000144331","ZNF385B","zinc finger protein 385B"
"13690","ENSG00000067141",0.329217827769751,5.60144295077933,3.18914830096208,0.249217006744991,"ENSG00000067141","NEO1","neogenin 1"
"17442","ENSG00000196267",-0.356409771475145,3.19966796530328,3.18898125005734,0.249217006744991,"ENSG00000196267","ZNF836","zinc finger protein 836"
"5459","ENSG00000271043",-0.878068561497708,0.141317298080132,3.18797385162573,0.249327567851547,"ENSG00000271043","MTRNR2L2","novel transcript, antisense to EEF2K"
"4701","ENSG00000171195",-2.66497866021101,2.7935457426059,3.18688383339464,0.2494401628629,"ENSG00000171195","MUC7","mucin 7, secreted"
"10633","ENSG00000162236",0.267155625517745,5.81618752372675,3.18667127055603,0.2494401628629,"ENSG00000162236","STX5","syntaxin 5"
"7567","ENSG00000198556",-0.357538302229533,4.39208694791664,3.18610334954421,0.249474317927713,"ENSG00000198556","ZNF789","zinc finger protein 789"
"11062","ENSG00000204370",0.308485025711754,6.20088898891457,3.18588310354153,0.249474317927713,"ENSG00000204370","SDHD","succinate dehydrogenase complex subunit D"
"11003","ENSG00000137672",0.385122815616082,4.34674006575134,3.18550310336137,0.249489260148629,"ENSG00000137672","TRPC6","transient receptor potential cation channel subfamily C member 6"
"15275","ENSG00000198783",-0.305310330483145,4.25951622443688,3.18517438692248,0.249496382785149,"ENSG00000198783","ZNF830","zinc finger protein 830"
"10951","ENSG00000073921",0.283441625125986,7.34268597707469,3.18478880564816,0.249512195100103,"ENSG00000073921","PICALM","phosphatidylinositol binding clathrin assembly protein"
"13218","ENSG00000211933",-1.76947730094344,1.78147214540987,3.18362111303116,0.249647460890919,"ENSG00000211933","IGHV6-1","FSHD region gene 1 family member B, pseudogene [Source:HGNC Symbol;Acc:HGNC:15792]"
"8","ENSG00000225630",-0.654678539076479,8.30927954584499,3.1831316889473,0.249679166542029,"ENSG00000225630","MTND2P28","acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase) (ACAA2) pseudogene"
"7973","ENSG00000186480",0.328056327101677,4.7594080004833,3.18247774380901,0.24973602626332,"ENSG00000186480","INSIG1","insulin induced gene 1"
"19413","ENSG00000232160",0.411689735834052,1.46891447063745,3.1795819819968,0.250135847370297,"ENSG00000232160","RAP2C-AS1","RAP2C antisense RNA 1"
"463","ENSG00000084623",0.266160191742634,6.91820049643963,3.17800284426477,0.25022845597452,"ENSG00000084623","EIF3I","eukaryotic translation initiation factor 3 subunit I"
"620","ENSG00000117399",-0.968271134254995,1.86933066671193,3.17793196735047,0.25022845597452,"ENSG00000117399","CDC20","cell division cycle 20"
"5699","ENSG00000184584",-0.478642130382145,5.88496080132214,3.17785073876597,0.25022845597452,"ENSG00000184584","STING1","stimulator of interferon response cGAMP interactor 1"
"9182","ENSG00000119414",0.23634425305271,6.07137894548324,3.17852544875366,0.25022845597452,"ENSG00000119414","PPP6C","protein phosphatase 6 catalytic subunit"
"6554","ENSG00000180113",-0.533565434566365,3.15598341188914,3.17692648822707,0.250326922210916,"ENSG00000180113","TDRD6","tudor domain containing 6"
"17602","ENSG00000180532",-0.847834298782884,-0.782446381311241,3.17566109351365,0.250477739758103,"ENSG00000180532","ZSCAN4","zinc finger and SCAN domain containing 4"
"4091","ENSG00000073711",0.404237840603161,3.13742427556904,3.17533522958202,0.250484565007935,"ENSG00000073711","PPP2R3A","protein phosphatase 2 regulatory subunit B''alpha"
"11138","ENSG00000172375",-0.28976248207996,4.56011314727925,3.17475690322561,0.250530113239183,"ENSG00000172375","C2CD2L","C2CD2 like"
"13516","ENSG00000140287",-1.21128678423008,-0.0898045161282719,3.17398082162477,0.250606015696184,"ENSG00000140287","HDC","histidine decarboxylase"
"7739","ENSG00000224897",-0.601105375889206,-0.158092096315265,3.17119696789026,0.250948997198867,"ENSG00000224897","POT1-AS1","POT1 antisense RNA 1"
"11251","ENSG00000120647",-0.374006811830537,2.97201622239431,3.17118452774362,0.250948997198867,"ENSG00000120647","CCDC77","coiled-coil domain containing 77"
"1537","ENSG00000120370",-0.338347984868323,4.08469490602618,3.16993249986172,0.251026928307095,"ENSG00000120370","GORAB","golgin, RAB6 interacting"
"12184","ENSG00000139722",0.285683555133046,5.88612535920019,3.16983441171085,0.251026928307095,"ENSG00000139722","VPS37B","VPS37B subunit of ESCRT-I"
"15774","ENSG00000154258",-0.65890077393235,5.97088955026262,3.17019757775734,0.251026928307095,"ENSG00000154258","ABCA9","ATP binding cassette subfamily A member 9"
"10364","ENSG00000152268",0.902093069815395,4.64270634146549,3.16900749024886,0.251110869387154,"ENSG00000152268","None","telomeric repeat binding factor (NIMA-interacting) (TERF1) pseudogene"
"251","ENSG00000058453",-0.364279138227185,5.92224723697334,3.168106624173,0.251146520088195,"ENSG00000058453","CROCC","ciliary rootlet coiled-coil, rootletin"
"3147","ENSG00000018280",-0.635185066100026,4.12562478253835,3.16816965805984,0.251146520088195,"ENSG00000018280","SLC11A1","solute carrier family 11 member 1"
"10030","ENSG00000260461",-0.395702525532055,2.56806395531554,3.1679197681888,0.251146520088195,"ENSG00000260461","AL133355.1","T cell receptor alpha variable 12-2 [Source:HGNC Symbol;Acc:HGNC:12106]"
"14217","ENSG00000170540",0.297770950685429,6.70390054056413,3.16765264921307,0.251146520088195,"ENSG00000170540","ARL6IP1","ADP ribosylation factor like GTPase 6 interacting protein 1"
"13033","ENSG00000053254",-0.32196869705443,5.97130263933331,3.16710470522217,0.251187635553557,"ENSG00000053254","FOXN3","forkhead box N3"
"8872","ENSG00000237238",-0.552640597616486,1.87654516803126,3.16658726434618,0.251194868619097,"ENSG00000237238","BMS1P10","ribosomal protein L23a pseudogene 64 [Source:HGNC Symbol;Acc:HGNC:36552]"
"14216","ENSG00000134419",-0.292020704516665,8.6432789061166,3.16649660760672,0.251194868619097,"ENSG00000134419","RPS15A","ribosomal protein S15a"
"14114","ENSG00000262246",-0.350783295683859,5.69800847777232,3.16517099931595,0.251355696446185,"ENSG00000262246","CORO7","coronin 7"
"2759","ENSG00000270081",-0.436368376231101,2.39483734017557,3.16446458885927,0.251387492920698,"ENSG00000270081","None","immunoglobulin lambda variable 2-23 [Source:HGNC Symbol;Acc:HGNC:5890]"
"5364","ENSG00000134056",0.31248772158535,4.04744451141962,3.1644037212296,0.251387492920698,"ENSG00000134056","MRPS36","mitochondrial ribosomal protein S36"
"4187","ENSG00000169282",0.527282867277223,4.79673781145487,3.16341088234753,0.251497222958781,"ENSG00000169282","KCNAB1","potassium voltage-gated channel subfamily A member regulatory beta subunit 1"
"7761","ENSG00000271529",-0.452656933469687,4.38648057177471,3.16289931947326,0.251532859219672,"ENSG00000271529","None","novel transcript, sense intronic to STX8"
"2354","ENSG00000198369",0.278659433469302,5.81099220619327,3.16162170734153,0.251565181615414,"ENSG00000198369","SPRED2","sprouty related EVH1 domain containing 2"
"6355","ENSG00000196126",-0.634084830629802,7.67867712434064,3.16182586961108,0.251565181615414,"ENSG00000196126","HLA-DRB1","major histocompatibility complex, class II, DR beta 1"
"7234","ENSG00000122643",-0.284051100413283,4.37316525941786,3.16111104237551,0.251565181615414,"ENSG00000122643","NT5C3A","5'-nucleotidase, cytosolic IIIA"
"11094","ENSG00000186318",0.244737638673745,5.59498494656486,3.16146783696913,0.251565181615414,"ENSG00000186318","BACE1","beta-secretase 1"
"11311","ENSG00000111642",0.279273638270903,7.98887058543944,3.16222812352606,0.251565181615414,"ENSG00000111642","CHD4","chromodomain helicase DNA binding protein 4"
"12990","ENSG00000119650",0.27478053452461,4.79667908929312,3.16050311562489,0.251565181615414,"ENSG00000119650","IFT43","intraflagellar transport 43"
"14853","ENSG00000167716",-0.422837259012732,5.65632129520813,3.16081239621062,0.251565181615414,"ENSG00000167716","WDR81","WD repeat domain 81"
"17733","ENSG00000101311",0.587237867267847,2.55608004344837,3.16044960943152,0.251565181615414,"ENSG00000101311","FERMT1","fermitin family member 1"
"11922","ENSG00000070961",-0.270495437254203,5.42786353180741,3.15822363914245,0.251865278711455,"ENSG00000070961","ATP2B1","ATPase plasma membrane Ca2+ transporting 1"
"5800","ENSG00000169252",-0.689265480766289,1.87912603953649,3.15746405028291,0.251939338328396,"ENSG00000169252","ADRB2","adrenoceptor beta 2"
"17535","ENSG00000233493",0.519049374143249,2.11724884260267,3.15706285387042,0.251958103464036,"ENSG00000233493","TMEM238","transmembrane protein 238"
"12356","ENSG00000236711",0.770055480458437,-0.0010996827785035,3.15672850201587,0.251966559717801,"ENSG00000236711","SMAD9-IT1","chromosome 4 open reading frame 46 (C4orf46) pseudogene"
"19331","ENSG00000101843",0.265412587847323,4.64044775959857,3.15643514421008,0.251968696090313,"ENSG00000101843","PSMD10","proteasome 26S subunit, non-ATPase 10"
"4348","ENSG00000196083",0.453470114592828,3.00324986985103,3.15524020362177,0.252066907615028,"ENSG00000196083","IL1RAP","interleukin 1 receptor accessory protein"
"8931","ENSG00000135018",0.239051937204871,6.57327116076336,3.15530994924261,0.252066907615028,"ENSG00000135018","UBQLN1","ubiquilin 1"
"3897","ENSG00000144802",0.536268376396973,6.73818731530537,3.15309702712511,0.252268585272413,"ENSG00000144802","NFKBIZ","NFKB inhibitor zeta"
"6965","ENSG00000078269",0.278849712939232,4.89664231287836,3.15317994449302,0.252268585272413,"ENSG00000078269","SYNJ2","synaptojanin 2"
"11010","ENSG00000152558",0.361992756555431,7.80254442376767,3.15343784775553,0.252268585272413,"ENSG00000152558","TMEM123","transmembrane protein 123"
"15195","ENSG00000227543",-0.482226339074124,1.6944874197514,3.15271735060748,0.252284119698022,"ENSG00000227543","SPAG5-AS1","long intergenic non-protein coding RNA 992 [Source:HGNC Symbol;Acc:HGNC:48943]"
"2104","ENSG00000186453",0.844869620394332,0.120877106353698,3.15118476382335,0.252451906812806,"ENSG00000186453","FAM228A","family with sequence similarity 228 member A"
"7173","ENSG00000169193",0.351572914707392,3.27060905220665,3.15107418225255,0.252451906812806,"ENSG00000169193","CCDC126","coiled-coil domain containing 126"
"2679","ENSG00000198142",0.326735244753935,3.58600452178422,3.15058816737059,0.252454821591143,"ENSG00000198142","SOWAHC","sosondowah ankyrin repeat domain family member C"
"13634","ENSG00000260773",-0.538418247847713,-0.455060144576668,3.15021844777144,0.252454821591143,"ENSG00000260773","AC055855.2","immunoglobulin heavy variable 3-13 [Source:HGNC Symbol;Acc:HGNC:5581]"
"19158","ENSG00000186767",-0.378329332671668,2.9771321682322,3.15043848489065,0.252454821591143,"ENSG00000186767","SPIN4","spindlin family member 4"
"19040","ENSG00000214018",0.750282332473311,-0.911806846829357,3.1497009385613,0.25249174656812,"ENSG00000214018","RRM2P3","olfactory receptor family 2 subfamily I member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8258]"
"16741","ENSG00000130300",0.436231286637774,9.43637699450522,3.14814485748715,0.252689475499271,"ENSG00000130300","PLVAP","plasmalemma vesicle associated protein"
"5296","ENSG00000247796",-0.591670969861362,1.41121667556811,3.1476423365204,0.252724135564187,"ENSG00000247796","LOC257396","uncharacterized LOC257396"
"7240","ENSG00000122557",-0.231058889546011,5.01288653551992,3.14565931200089,0.252988281501806,"ENSG00000122557","HERPUD2","HERPUD family member 2"
"8086","ENSG00000158856",0.311708249665471,6.1655776518316,3.14339956242481,0.253252457184381,"ENSG00000158856","DMTN","dematin actin binding protein"
"17576","ENSG00000198300",0.399249360165639,4.3963321681008,3.14363264574663,0.253252457184381,"ENSG00000198300","PEG3","paternally expressed 3"
"12601","ENSG00000165795",-0.295954478379692,7.38673034511579,3.14234228378953,0.253373396505049,"ENSG00000165795","NDRG2","NDRG family member 2"
"11153","ENSG00000137709",0.949243135268207,2.31161586879903,3.14107849889675,0.253526504914748,"ENSG00000137709","POU2F3","POU class 2 homeobox 3"
"8959","ENSG00000224945",-0.682855591160529,0.906248340709964,3.14034876457986,0.253596674584807,"ENSG00000224945","AL353150.1","ribosomal protein L36a (RPL36A) pseudogene"
"1539","ENSG00000271811",-0.963878971014962,1.06300178400277,3.13905130831487,0.253625369416286,"ENSG00000271811","Z97200.1","GATA2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51108]"
"13225","ENSG00000211939",-1.94413856227011,2.31105815717739,3.13914956159486,0.253625369416286,"ENSG00000211939","None","GARS divergent transcript [Source:HGNC Symbol;Acc:HGNC:48951]"
"16080","ENSG00000175322",-0.486815418934395,2.37885416605711,3.13937320442881,0.253625369416286,"ENSG00000175322","ZNF519","zinc finger protein 519"
"19140","ENSG00000067445",0.438673934476544,5.65109715733128,3.13943527156847,0.253625369416286,"ENSG00000067445","TRO","trophinin"
"1117","ENSG00000134250",0.318578319155726,7.40879958909754,3.13797900243245,0.253709102617717,"ENSG00000134250","NOTCH2","notch receptor 2"
"8791","ENSG00000187186",0.412451625188303,1.83745671397939,3.13791968133857,0.253709102617717,"ENSG00000187186","LOC730098","uncharacterized LOC730098"
"18117","ENSG00000101213",-0.688187938997804,-0.134864746625184,3.1376788297867,0.253709102617717,"ENSG00000101213","PTK6","protein tyrosine kinase 6"
"12377","ENSG00000165572",-0.412715002519553,3.42688208816201,3.13706582995129,0.253761234299736,"ENSG00000165572","KBTBD6","kelch repeat and BTB domain containing 6"
"10321","ENSG00000166405",0.331960287860731,6.46197357703075,3.13631139448884,0.253811466754976,"ENSG00000166405","RIC3","RIC3 acetylcholine receptor chaperone"
"13717","ENSG00000178741",0.418918980106192,5.78916742761982,3.13618733526367,0.253811466754976,"ENSG00000178741","COX5A","cytochrome c oxidase subunit 5A"
"5926","ENSG00000182230",-0.804571931307879,2.33145364311259,3.1344377710987,0.254040655297763,"ENSG00000182230","FAM153B","family with sequence similarity 153 member B"
"2143","ENSG00000138074",-0.289338420148811,4.99845664460777,3.13146937071705,0.254460234764651,"ENSG00000138074","SLC5A6","solute carrier family 5 member 6"
"15591","ENSG00000159199",0.406712346831658,5.50109324440166,3.13040490422793,0.254539734593071,"ENSG00000159199","ATP5MC1","ATP synthase membrane subunit c locus 1"
"16404","ENSG00000167657",0.296750655115676,5.48136092723555,3.13058468807222,0.254539734593071,"ENSG00000167657","DAPK3","death associated protein kinase 3"
"11236","ENSG00000166105",-1.210946484957,1.84972987097647,3.1299730236775,0.254563837343501,"ENSG00000166105","GLB1L3","galactosidase beta 1 like 3"
"1271","ENSG00000163221",1.08023305754039,0.662764042240168,3.12847294157837,0.254665789921346,"ENSG00000163221","S100A12","S100 calcium binding protein A12"
"12481","ENSG00000005812",0.279948568531419,6.36308538589828,3.12821073411425,0.254665789921346,"ENSG00000005812","FBXL3","F-box and leucine rich repeat protein 3"
"14708","ENSG00000166446",-0.412851874433739,3.31844722640303,3.12831049705178,0.254665789921346,"ENSG00000166446","CDYL2","chromodomain Y like 2"
"17377","ENSG00000161643",-0.666986951133325,0.0225861854578916,3.12897136096839,0.254665789921346,"ENSG00000161643","SIGLEC16","sialic acid binding Ig like lectin 16 (gene/pseudogene)"
"19168","ENSG00000131080",-0.47339522654637,4.01910894874551,3.12773242790965,0.254697202161238,"ENSG00000131080","EDA2R","ectodysplasin A2 receptor"
"16029","ENSG00000177337",-0.425241649914409,3.20823996928267,3.12738957382386,0.254707461000847,"ENSG00000177337","DLGAP1-AS1","novel transcript, antisense to C2orf3"
"10127","ENSG00000107902",0.403740014348059,5.39415135656699,3.12690468573462,0.254739924579955,"ENSG00000107902","LHPP","phospholysine phosphohistidine inorganic pyrophosphate phosphatase"
"8241","ENSG00000169139",0.260755942967197,4.95093263253013,3.12497256509528,0.254998717624045,"ENSG00000169139","UBE2V2","ubiquitin conjugating enzyme E2 V2"
"8710","ENSG00000272871",-0.59285763433164,1.83124094221836,3.12403218945882,0.255102525534822,"ENSG00000272871","AL159169.2","RASSF8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48637]"
