"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1411","7979925","ADAM20P1","317760","ADAM metallopeptidase domain 20 pseudogene 1",-0.43268235011631,2.68796964523943,-1.91927806845706,0.0782942003961796,0.998867786241073,-4.02973090890206
"1412","7979927","ADAM20","8748","ADAM metallopeptidase domain 20",0.268601263630623,3.67487190187802,1.58656429685196,0.137812621496173,0.998867786241073,-4.39603772926296
"1413","7980219","RPS6KL1","83694","ribosomal protein S6 kinase like 1",0.0845403801356186,5.69955619327892,0.490948928898293,0.632050625984702,0.998867786241073,-5.22748266481891
"1414","7980246","MLH3","27030","mutL homolog 3",0.122476123348243,5.4972578119062,0.745331473172585,0.469986890262116,0.998867786241073,-5.10190276980432
"1415","7980296","TMED10","10972","transmembrane p24 trafficking protein 10",0.0854535364324871,10.2684036971217,0.573251679188107,0.576739914060457,0.998867786241073,-5.1921222790077
"1416","7980316","TGFB3","7043","transforming growth factor beta 3",-0.0270904856733987,5.40197581087911,-0.0725352929349675,0.943334738856497,0.998867786241073,-5.32419240669159
"1417","7980381","TMED8","283578","transmembrane p24 trafficking protein family member 8",0.0345554331354379,8.26205154883836,0.163414505668769,0.872829666334989,0.998867786241073,-5.31530328786334
"1418","7980438","SPTLC2","9517","serine palmitoyltransferase long chain base subunit 2",-0.0971215576751412,8.84236032713897,-0.47355645192049,0.644058375252631,0.998867786241073,-5.23428970432317
"1419","7980580","GALC","2581","galactosylceramidase",-0.110972821499272,9.0624106661528,-0.714041007470265,0.48844719405301,0.998867786241073,-5.11990136636752
"1420","7980744","RPS6KA5","9252","ribosomal protein S6 kinase A5",0.0199472949134618,6.18925805048485,0.0552426648182994,0.956826737919918,0.998867786241073,-5.3251094756698
"1421","7980828","CCDC88C","440193","coiled-coil domain containing 88C",-0.465676765575314,7.62534179465285,-2.28973957663932,0.0403323021656287,0.998867786241073,-3.59012317565328
"1422","7980891","TC2N","123036","tandem C2 domains, nuclear",-0.166738116587136,5.10249035639481,-0.581312680250272,0.571462874762839,0.998867786241073,-5.18838259970944
"1423","7980958","LGMN","5641","legumain",-0.427655315309191,5.78129796809868,-1.14333894161051,0.274527174559217,0.998867786241073,-4.81650232248346
"1424","7981020","ASB2","51676","ankyrin repeat and SOCS box containing 2",0.322955374601633,4.75280706628374,1.96341864579012,0.0724606688670325,0.998867786241073,-3.9787742633135
"1425","7981068","SERPINA1","5265","serpin family A member 1",0.6255729797824,5.96596650698588,1.60020601798715,0.134750235598411,0.998867786241073,-4.38173874863242
"1426","7981273","CCDC85C","317762","coiled-coil domain containing 85C",0.0842596708652659,5.65672091304006,0.442384766833693,0.665841227696625,0.998867786241073,-5.24590110906626
"1427","7981278","DEGS2","123099","delta 4-desaturase, sphingolipid 2",0.27445424398648,7.36223933961766,1.44669305870896,0.172825948606062,0.998867786241073,-4.53841583462374
"1428","7981290","WARS1","7453","tryptophanyl-tRNA synthetase 1",-0.19224023158772,9.25047501565186,-1.07458224056993,0.303061035216091,0.998867786241073,-4.87279736041918
"1429","7981309","BEGAIN","57596","brain enriched guanylate kinase associated",-0.064054349640565,5.27408244610579,-0.437436750736399,0.669328964760347,0.998867786241073,-5.24767441418969
"1430","7981387","CDC42BPB","9578","CDC42 binding protein kinase beta",-0.291637323591649,6.09138131687681,-1.28133471246428,0.223558111123257,0.998867786241073,-4.6956884651815
"1431","7981427","CKB","1152","creatine kinase B",0.334803917630624,7.26449066258961,1.66730736692574,0.120534158000579,0.998867786241073,-4.3104176230492
"1432","7981530","GPR132","29933","G protein-coupled receptor 132",0.0737525007271369,5.80485112398817,0.243666202429047,0.811480670918874,0.998867786241073,-5.30179678922227
"1433","7981798","TUBGCP5","114791","tubulin gamma complex associated protein 5",-0.146466030748739,6.23003595286474,-0.575557219065821,0.575227982302324,0.998867786241073,-5.19105767455508
"1434","7981911","MKRN3","7681","makorin ring finger protein 3",-0.0748055037367523,5.33568484564082,-0.267127333277082,0.793769386710906,0.998867786241073,-5.29685321591262
"1435","7981949","SNORD116-1","100033413","small nucleolar RNA, C/D box 116-1",-0.126023467697299,5.98442201832484,-0.603331499125114,0.557181386976643,0.998867786241073,-5.17791945241796
"1436","7981951","SNORD116-2","100033414","small nucleolar RNA, C/D box 116-2",-0.262691132157197,4.99565062441865,-0.905176398780752,0.382651105104976,0.998867786241073,-4.99943714977841
"1437","7981960","SNORD116-6","100033418","small nucleolar RNA, C/D box 116-6",0.0782000762251025,4.30863207823253,0.284271894235371,0.780901242804511,0.998867786241073,-5.29295758095455
"1438","7981972","SNORD116-12","100033424","small nucleolar RNA, C/D box 116-12",-0.0184414949847977,2.89970417642357,-0.0721855635414943,0.943607437179336,0.998867786241073,-5.32421341067593
"1439","7981976","SNORD116-14","100033426","small nucleolar RNA, C/D box 116-14",0.0485436107243356,8.73175425461429,0.195012339471366,0.848547373810869,0.998867786241073,-5.31061595806117
"1440","7981978","SNORD116-15","100033427","small nucleolar RNA, C/D box 116-15",0.114401327774569,9.96533838124189,0.422640166561596,0.679806435341353,0.998867786241073,-5.25286266344553
"1441","7981984","SNORD116-18","100033430","small nucleolar RNA, C/D box 116-18",0.276393966662871,2.27134980912279,1.44159743470921,0.174232112628127,0.998867786241073,-4.5434491892845
"1442","7981992","SNORD116-22","100033433","small nucleolar RNA, C/D box 116-22",0.360837989025009,2.85324801509172,1.6318795322287,0.12786716726111,0.998867786241073,-4.34827435339
"1443","7981996","SNORD116-24","100033435","small nucleolar RNA, C/D box 116-24",0.121647506175472,5.44211459043468,0.400106346058328,0.695896550078321,0.998867786241073,-5.26043256683251
"1444","7981998","SNORD116-25","100033436","small nucleolar RNA, C/D box 116-25",0.318505865224817,3.3834755737071,1.50940042176732,0.156290642686861,0.998867786241073,-4.47556825536199
"1445","7982006","SNORD116-29","100033821","small nucleolar RNA, C/D box 116-29",0.217568536935374,3.21302390060148,1.06438463542602,0.30747601606143,0.998867786241073,-4.88091422498054
"1446","7982072","SNORD115-33","100033807","small nucleolar RNA, C/D box 115-33",-0.0810213014406438,2.35756626192272,-0.500392795520192,0.625575745286753,0.998867786241073,-5.22368855560206
"1447","7982094","SNORD115-44","100033818","small nucleolar RNA, C/D box 115-44",-0.0182752143506217,2.62734194335229,-0.0711966338454278,0.944378586273197,0.998867786241073,-5.32427225481765
"1448","7982117","GABRG3","2567","gamma-aminobutyric acid type A receptor gamma3 subunit",0.110314784794427,3.49192502770572,0.622181623348823,0.545112124279657,0.998867786241073,-5.16867511390736
"1449","7982187","APBA2","321","amyloid beta precursor protein binding family A member 2",-0.0994060768523735,6.92489548331698,-0.369643137565767,0.717894497541022,0.998867786241073,-5.27002683564643
"1450","7982287","ARHGAP11B","89839","Rho GTPase activating protein 11B",0.289260248358339,7.27065367577908,1.40245371137106,0.185356900829748,0.998867786241073,-4.58173265005833
"1451","7982341","CHRNA7","1139","cholinergic receptor nicotinic alpha 7 subunit",-0.367660682460665,5.02616675706845,-2.08664723911766,0.0582292896518484,0.998867786241073,-3.83423630795826
"1452","7982392","RYR3","6263","ryanodine receptor 3",-0.0837942692204008,6.25278702722815,-0.353047094674324,0.729992011177408,0.998867786241073,-5.27494272247308
"1453","7982564","SPRED1","161742","sprouty related EVH1 domain containing 1",0.198313868160485,6.2769975942926,1.17070827566854,0.263759400006286,0.998867786241073,-4.79335215664129
"1454","7982574","FAM98B","283742","family with sequence similarity 98 member B",0.259094257512802,6.87108364937266,1.08980265546648,0.296559903552126,0.998867786241073,-4.86056948327855
"1455","7982597","THBS1","7057","thrombospondin 1",-0.51133799099294,9.01225029326109,-0.775985675239259,0.452328536882593,0.998867786241073,-5.08360283322688
"1456","7982757","KNL1","57082","kinetochore scaffold 1",0.0358194325169556,7.5400262298003,0.187869562273856,0.854023286622564,0.998867786241073,-5.31174735348939
"1457","7982792","RAD51","5888","RAD51 recombinase",0.0254145174261167,7.06341532197932,0.143174584273794,0.888456471646501,0.998867786241073,-5.31787374981969
"1458","7982868","CHAC1","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1",-0.489008848711837,6.32095594379328,-2.50778434965901,0.0269922476403626,0.998867786241073,-3.32255854512405
"1459","7982889","NUSAP1","51203","nucleolar and spindle associated protein 1",0.23478314572459,8.6466718009992,1.4859553474887,0.162308505973899,0.998867786241073,-4.49925921497629
"1460","7983051","LOC105370792","105370792","uncharacterized LOC105370792",0.152466429639997,3.70199333276462,0.908702064616795,0.38085834442017,0.998867786241073,-4.99698503060989
"1461","7983143","STARD9","57519","StAR related lipid transfer domain containing 9",-0.719933557143961,4.61229186341972,-2.0236259852406,0.0651474076941086,0.998867786241073,-3.90855139825341
"1462","7983360","B2M","567","beta-2-microglobulin",0.107053681465088,11.263241680246,0.488865861002236,0.633483123753906,0.998867786241073,-5.2283102758921
"1463","7983512","SQOR","58472","sulfide quinone oxidoreductase",0.222124761602418,6.98310627685334,1.17631399411749,0.261594886782587,0.998867786241073,-4.78855975769419
"1464","7983650","SLC27A2","11001","solute carrier family 27 member 2",-0.081705340668691,9.32894800973418,-0.270714126073232,0.791071882881508,0.998867786241073,-5.29605795798737
"1465","7983734","TMOD2","29767","tropomodulin 2",-0.775614032103618,5.10455164632852,-4.46563088090816,0.000715571248109438,0.421925180203205,-1.0277915951445
"1466","7983828","TEX9","374618","testis expressed 9",-0.25329226668177,4.34190237036941,-0.951054491278612,0.359776824229731,0.998867786241073,-4.96690424761659
"1467","7983867","CGNL1","84952","cingulin like 1",-0.136160794214565,4.11379979294265,-0.694827292530168,0.499997730415129,0.998867786241073,-5.13060816153658
"1468","7983910","AQP9","366","aquaporin 9",0.265708180820118,3.78574129929236,1.19946141614268,0.252803128704052,0.998867786241073,-4.76859017979377
"1469","7983969","CCNB2","9133","cyclin B2",0.275635875981628,8.50861572156185,1.40603662475943,0.184314603396726,0.998867786241073,-4.57825693437065
"1470","7984016","C2CD4A","145741","C2 calcium dependent domain containing 4A",0.37485485895979,5.72799579849535,2.18318967138682,0.0489491736736987,0.998867786241073,-3.71898269363983
"1471","7984019","TLN2","83660","talin 2",-0.0525347517329893,4.83428973071733,-0.281364619603193,0.783078718799506,0.998867786241073,-5.29363497503166
"1472","7984112","RAB8B","51762","RAB8B, member RAS oncogene family",0.135611881766675,8.37906716278843,0.849940381587926,0.411495338851708,0.998867786241073,-5.03679140112253
"1473","7984132","USP3","9960","ubiquitin specific peptidase 3",0.0352801921034436,7.51514258581712,0.127543286977793,0.900558898826264,0.998867786241073,-5.31962756073252
"1474","7984174","SNX22","79856","sorting nexin 22",-0.169183881352116,6.23683754031224,-0.792050401127438,0.443244919192705,0.998867786241073,-5.07375188222567
"1475","7984203","ZNF609","23060","zinc finger protein 609",-0.200848632040089,7.85156321103125,-1.05226607624996,0.312784701792208,0.998867786241073,-4.89048039193452
"1476","7984217","PLEKHO2","80301","pleckstrin homology domain containing O2",0.147943091236346,7.64714241389169,0.711327979720596,0.490068297969783,0.998867786241073,-5.12142919466839
"1477","7984253","KBTBD13","390594","kelch repeat and BTB domain containing 13",0.262966624027832,5.61156633409914,1.2916475829829,0.220074759002011,0.998867786241073,-4.68626226032028
"1478","7984257","RNU5A-1","26831","RNA, U5A small nuclear 1",0.892940059413341,3.34803079230324,3.18381502426824,0.00759218977668883,0.948696433151598,-2.48656274244688
"1479","7984259","RNU5B-1","26832","RNA, U5B small nuclear 1",-0.120725696508361,2.94449430438652,-0.310927245621377,0.761029327356575,0.998867786241073,-5.2864279508489
"1480","7984319","MAP2K1","5604","mitogen-activated protein kinase kinase 1",0.108637416890614,7.73062414851354,0.643326913942566,0.531748888756431,0.998867786241073,-5.15799260499626
"1481","7984364","SMAD3","4088","SMAD family member 3",-0.217096929863335,7.07989313855618,-1.20826608085504,0.249520343468913,0.998867786241073,-4.76091867144674
"1482","7984517","GLCE","26035","glucuronic acid epimerase",-0.104299843433167,7.10331372997403,-0.672708208721076,0.513494736654963,0.998867786241073,-5.14260542324485
"1483","7984540","KIF23","9493","kinesin family member 23",0.239684159079181,8.24813321523636,1.19434971120044,0.254724479120852,0.998867786241073,-4.77302497777915
"1484","7984569","LRRC49","54839","leucine rich repeat containing 49",0.0948168865661616,3.93358652434616,0.483169951437331,0.637408011680065,0.998867786241073,-5.23055614945626
"1485","7984704","NEO1","4756","neogenin 1",-0.0640743740091487,4.39930251945562,-0.110518531751915,0.913769755362855,0.998867786241073,-5.3213079899622
"1486","7984736","REC114","283677","REC114 meiotic recombination protein",-0.115630092034922,3.05183893605387,-0.571834208560317,0.577670511302978,0.998867786241073,-5.19277482364238
"1487","7984743","CD276","80381","CD276 molecule",0.223854510445292,6.27893580586889,1.29108110586444,0.220264954089865,0.998867786241073,-4.68678141281003
"1488","7984771","LOXL1","4016","lysyl oxidase like 1",-0.00905913254952395,7.84860014087372,-0.0364897907866979,0.971473654703147,0.998867786241073,-5.3258235785724
"1489","7984843","ARID3B","10620","AT-rich interaction domain 3B",0.680801764751765,5.46135029277707,3.06831884932525,0.00943744532146345,0.948696433151598,-2.62820158043662
"1490","7984922","MPI","4351","mannose phosphate isomerase",0.434184630090632,8.44687269601641,2.74772075454693,0.0172490348600027,0.998867786241073,-3.02506301123807
"1491","7985099","PSTPIP1","9051","proline-serine-threonine phosphatase interacting protein 1",0.101485142884761,6.55830067213289,0.49827061975695,0.627027944867583,0.998867786241073,-5.22454714043567
"1492","7985130","SH2D7","646892","SH2 domain containing 7",0.185848807787211,3.74378823988273,1.03619422682258,0.319929458397516,0.998867786241073,-4.9030325761999
"1493","7985147","DNAJA4","55466","DnaJ heat shock protein family (Hsp40) member A4",0.159979294087561,7.52850883971589,0.389813308843193,0.703298390576854,0.998867786241073,-5.26375675534108
"1494","7985213","CHRNA5","1138","cholinergic receptor nicotinic alpha 5 subunit",0.464100983996114,5.73248469658381,2.09128386150825,0.0577483323364998,0.998867786241073,-3.82873840258033
"1495","7985240","TMED3","23423","transmembrane p24 trafficking protein 3",0.00211232426378061,8.7101007578028,0.0128322251249152,0.989966140865544,0.998867786241073,-5.32630802212866
"1496","7985268","FAH","2184","fumarylacetoacetate hydrolase",-0.115941974182045,8.49366959572649,-0.589614550452938,0.566055281430963,0.998867786241073,-5.18448020361022
"1497","7985398","SAXO2","283726","stabilizer of axonemal microtubules 2",-0.0361498272764997,4.30125452989613,-0.0773605382392065,0.93957307603213,0.998867786241073,-5.32389226200107
"1498","7985493","TM6SF1","53346","transmembrane 6 superfamily member 1",-0.0244230364511218,6.9897203236087,-0.08068291953192,0.936983891269126,0.998867786241073,-5.32367438030374
"1499","7985560","CSPG4P5","114817","chondroitin sulfate proteoglycan 4 pseudogene 5",-0.136434650686098,5.18056016860758,-0.327251096656725,0.748945646135552,0.998867786241073,-5.282145992927
"1500","7985620","ALPK3","57538","alpha kinase 3",0.298392104992902,4.53189397787445,1.1573397403841,0.268977368416064,0.998867786241073,-4.80471155677582
"1501","7985662","PDE8A","5151","phosphodiesterase 8A",0.00427922067322051,5.44963324031478,0.0210706984818907,0.983525087635444,0.998867786241073,-5.32619205487379
"1502","7985741","AGBL1","123624","ATP/GTP binding protein like 1",0.284784375881303,3.54721207066379,1.67165376447518,0.119660462362242,0.998867786241073,-4.30574310966901
"1503","7985757","MRPS11","64963","mitochondrial ribosomal protein S11",0.0821470781503173,8.13024653638772,0.415839398696957,0.684645672838568,0.998867786241073,-5.25518949912609
"1504","7985871","MIR9-3","407051","microRNA 9-3",0.0898996653249906,3.85496333292152,0.489574410760164,0.632995689707691,0.998867786241073,-5.2280291426551
"1505","7985934","SEMA4B","10509","semaphorin 4B",0.0676335652266804,6.46842228841594,0.38354217954671,0.707823652548052,0.998867786241073,-5.26574084643967
"1506","7985959","GDPGP1","390637","GDP-D-glucose phosphorylase 1",-0.241059357315823,5.0301309872824,-1.55185469757007,0.145877432737526,0.998867786241073,-4.43210087222807
"1507","7985963","TTLL13P","440307","tubulin tyrosine ligase like 13, pseudogene",-0.0605619098070007,3.85587629442572,-0.324496284890915,0.750980131515392,0.998867786241073,-5.28288366603984
"1508","7985983","NGRN","51335","neugrin, neurite outgrowth associated",-0.277511400179222,7.2164176121091,-1.78322031925587,0.099069178979771,0.998867786241073,-4.18363023286427
"1509","7986214","SLCO3A1","28232","solute carrier organic anion transporter family member 3A1",-0.0468968118366195,7.89594888442509,-0.289216285479473,0.777202462658736,0.998867786241073,-5.29178980655486
"1510","7986239","C15orf32","145858","chromosome 15 open reading frame 32",0.00703605095455995,3.36657429847832,0.0365727400656742,0.971408839282555,0.998867786241073,-5.32582106255119
"1511","7986350","ARRDC4","91947","arrestin domain containing 4",1.14570196891432,6.79296785253598,4.58817288734375,0.000575894914071954,0.421925180203205,-0.902399620892234
"1512","7986383","IGF1R","3480","insulin like growth factor 1 receptor",-0.682312766793213,6.07223597815254,-3.01506267906989,0.0104334506853908,0.962536970093404,-2.69382228972476
"1513","7986407","HSP90B2P","7190","heat shock protein 90 beta family member 2, pseudogene",0.0815650015151284,3.61690548645042,0.36455128181156,0.7215978818834,0.998867786241073,-5.27155847155195
"1514","7986520","LOC105371030","105371030","uncharacterized LOC105371030",-0.235086712164076,9.44114758478684,-1.13627888270858,0.27735889111835,0.998867786241073,-4.822406523971
"1515","7986532","OR4F15","390649","olfactory receptor family 4 subfamily F member 15",-0.382789658763925,2.67744677062735,-2.13302433600411,0.0535826784276641,0.998867786241073,-3.77906917584373
"1516","7986675","NIPA1","123606","NIPA magnesium transporter 1",-0.0232595804802269,7.02335880944324,-0.124577870121056,0.902857890448224,0.998867786241073,-5.31993749764785
"1517","7986755","MAGEL2","54551","MAGE family member L2",0.0139661676386051,4.65221362016355,0.0584020755534757,0.954360544429488,0.998867786241073,-5.32496044335131
"1518","7986789","ATP10A","57194","ATPase phospholipid transporting 10A (putative)",0.1168925493152,5.11491509907364,0.485679249881496,0.635677506297484,0.998867786241073,-5.22956983711112
"1519","7987048","MTMR10","54893","myotubularin related protein 10",-0.158579377247769,6.61893348613731,-1.13968395443753,0.275990369442492,0.998867786241073,-4.8195624048938
"1520","7987163","FMN1","342184","formin 1",-0.12964859192042,4.32070401705802,-0.366871856216648,0.719909175008246,0.998867786241073,-5.27086300499766
"1521","7987310","GJD2","57369","gap junction protein delta 2",0.12105235060863,6.0439472323656,0.708218693143944,0.491930175216692,0.998867786241073,-5.12317371616691
"1522","7987315","ACTC1","70","actin alpha cardiac muscle 1",0.213555788024743,4.11176880410723,1.43406758401037,0.176327585275373,0.998867786241073,-4.55086626339795
"1523","7987405","RASGRP1","10125","RAS guanyl releasing protein 1",0.329581440714414,4.78580867303715,1.48213085609913,0.163308600985075,0.998867786241073,-4.50310215087899
"1524","7987475","PLCB2","5330","phospholipase C beta 2",0.151343076804276,8.16682984903572,0.749391396291574,0.467623786481597,0.998867786241073,-5.09951682093172
"1525","7987536","RMDN3","55177","regulator of microtubule dynamics 3",0.0367443622688279,6.99459050685169,0.208078489400834,0.838551844003374,0.998867786241073,-5.30843794427431
"1526","7987554","DNAJC17","55192","DnaJ heat shock protein family (Hsp40) member C17",-0.049468015889909,5.72056209268175,-0.274787736884009,0.788011673038026,0.998867786241073,-5.2951420876828
"1527","7987565","PPP1R14D","54866","protein phosphatase 1 regulatory inhibitor subunit 14D",-0.0658821523631605,4.53984341570531,-0.36275560007571,0.722905668011299,0.998867786241073,-5.27209368056002
"1528","7987642","NDUFAF1","51103","NADH:ubiquinone oxidoreductase complex assembly factor 1",0.0633519512200396,6.85476035356114,0.312924093141965,0.75954756558742,0.998867786241073,-5.28591567899569
"1529","7987650","LTK","4058","leukocyte receptor tyrosine kinase",-0.228548378402671,5.86171780220363,-0.960567184308894,0.355157061594624,0.998867786241073,-4.95999096281197
"1530","7987792","PLA2G4D","283748","phospholipase A2 group IVD",0.0892681860323421,5.45937942281344,0.43708292916153,0.669578674035961,0.998867786241073,-5.24780048399946
"1531","7987815","PLA2G4F","255189","phospholipase A2 group IVF",0.284104740264773,4.3411226133992,1.46050267447023,0.169063008746658,0.998867786241073,-4.52471843580455
"1532","7987869","TMEM87A","25963","transmembrane protein 87A",0.0406346808402347,8.73541225711828,0.216719124434093,0.831957753799919,0.998867786241073,-5.30692073573919
"1533","7988033","EPB42","2038","erythrocyte membrane protein band 4.2",0.383738435939229,7.28838573225716,1.02858998272913,0.323351489074297,0.998867786241073,-4.90891760930865
"1534","7988050","TGM5","9333","transglutaminase 5",0.0734047379541822,5.01708442694718,0.40520254412084,0.69224378585128,0.998867786241073,-5.25875566939353
"1535","7988064","TGM7","116179","transglutaminase 7",0.141790579688338,4.55236274337708,0.675635566053415,0.511696286643086,0.998867786241073,-5.14103793871721
"1536","7988163","CATSPER2","117155","cation channel sperm associated 2",-0.137657354509354,4.71031869097387,-0.744462672497126,0.47049354388243,0.998867786241073,-5.10241184536934
"1537","7988414","GATM","2628","glycine amidinotransferase",0.0696304714040465,6.44464018950076,0.215608604058274,0.832804512796073,0.998867786241073,-5.30711915711449
"1538","7988444","MYEF2","50804","myelin expression factor 2",0.165881080505287,6.16605951787317,0.341607784536544,0.738375054053993,0.998867786241073,-5.2782028991834
"1539","7988467","FBN1","2200","fibrillin 1",-0.0351859013481777,6.13910202143242,-0.0928176668592685,0.927533687793837,0.998867786241073,-5.32280086677257
"1540","7988581","SECISBP2L","9728","SECIS binding protein 2 like",-0.106250759916408,7.17045491576896,-0.631695523513763,0.539076447456402,0.998867786241073,-5.16390948940846
"1541","7988644","ATP8B4","79895","ATPase phospholipid transporting 8B4 (putative)",-0.0345829531358568,9.62831821645879,-0.125968826799103,0.901779411312557,0.998867786241073,-5.3197930238258
"1542","7988672","HDC","3067","histidine decarboxylase",-0.0550710329058681,11.1074896349591,-0.127002117142331,0.900978380901518,0.998867786241073,-5.31968466439216
"1543","7988687","GABPB1","2553","GA binding protein transcription factor subunit beta 1",0.115848018227738,7.9314719698205,0.624281547095623,0.5437766789153,0.998867786241073,-5.16762898528327
"1544","7988767","CYP19A1","1588","cytochrome P450 family 19 subfamily A member 1",0.296056781447981,3.32866176836634,1.12456635097874,0.28210592605729,0.998867786241073,-4.8321397735302
"1545","7988789","DMXL2","23312","Dmx like 2",-0.0941976331489682,7.8657598501048,-0.351700490585387,0.730976981970943,0.998867786241073,-5.27533194306906
"1546","7988876","MYO5C","55930","myosin VC",0.438706729107644,3.95371674153023,1.63651957596526,0.126885042441341,0.998867786241073,-4.34334142844845
"1547","7988921","MYO5A","4644","myosin VA",-0.117954755243437,6.03990683849727,-0.637400721458221,0.535475174959799,0.998867786241073,-5.16101968543678
"1548","7989073","PRTG","283659","protogenin",-0.0911452253478586,3.81805832536432,-0.440674853993612,0.667045590055765,0.998867786241073,-5.24651608930683
"1549","7989146","MNS1","55329","meiosis specific nuclear structural 1",0.00901779019925364,5.30638552493704,0.033173233154233,0.974065335594543,0.998867786241073,-5.32591949698102
"1550","7989277","MYO1E","4643","myosin IE",0.13467259536086,5.62285679455589,0.714230494743026,0.488334092141801,0.998867786241073,-5.1197944615068
"1551","7989335","ANXA2","302","annexin A2",0.178931050303227,8.31437346454803,0.650464530341905,0.527280570538808,0.998867786241073,-5.15431253982474
"1552","7989365","RORA","6095","RAR related orphan receptor A",-0.0592280266102789,3.80899647135321,-0.260968102607171,0.798407996613485,0.998867786241073,-5.29819442883844
"1553","7989387","VPS13C","54832","vacuolar protein sorting 13 homolog C",-0.0846213942742331,7.96769457164606,-0.465035300687332,0.649980030259014,0.998867786241073,-5.23753903645536
"1554","7989473","C2CD4B","388125","C2 calcium dependent domain containing 4B",0.0191247596779407,6.43208569215847,0.111518069120609,0.912993353058162,0.998867786241073,-5.32121595435203
"1555","7989493","RPS27L","51065","ribosomal protein S27 like",-0.157871386072619,5.91164818685755,-0.779318166815634,0.450434538795542,0.998867786241073,-5.08157399331717
"1556","7989501","CA12","771","carbonic anhydrase 12",0.0491666649486806,5.1971066267724,0.13513961531558,0.894674042790304,0.998867786241073,-5.31880046724259
"1557","7989619","PPIB","5479","peptidylprolyl isomerase B",0.123733514550445,11.1532260449552,0.804125745106511,0.436494778294498,0.998867786241073,-5.06623032043794
"1558","7989647","PCLAF","9768","PCNA clamp associated factor",0.319975107581421,9.83832276264451,1.71229972270537,0.111756454120892,0.998867786241073,-4.26171979288372
"1559","7989750","CILP","8483","cartilage intermediate layer protein",0.0879088975446898,3.64938162579867,0.478092112086261,0.640916682769813,0.998867786241073,-5.23253713913967
"1560","7989785","IGDCC4","57722","immunoglobulin superfamily DCC subclass member 4",-0.0250966136850987,4.76244733819133,-0.122237532835554,0.904672926583085,0.998867786241073,-5.32017697121039
"1561","7989915","TIPIN","54962","TIMELESS interacting protein",0.0832417336456679,7.38741330785547,0.348057271050234,0.733644305589527,0.998867786241073,-5.27637769891186
"1562","7989975","CLN6","54982","CLN6 transmembrane ER protein",0.0493777148110066,8.45643136056162,0.242632285029588,0.812263780641851,0.998867786241073,-5.30200433025751
"1563","7990020","ANP32A","8125","acidic nuclear phosphoprotein 32 family member A",0.134522992287957,9.42945531101192,0.749340908632171,0.467653127596962,0.998867786241073,-5.09954656273315
"1564","7990027","ANP32A-IT1","80035","ANP32A intronic transcript 1",-0.205637168340048,4.99236204511095,-1.07882636432667,0.301237598480041,0.998867786241073,-4.86940125949604
"1565","7990054","UACA","55075","uveal autoantigen with coiled-coil domains and ankyrin repeats",0.248145404678806,4.27296203788434,1.16959300791258,0.26419168646716,0.998867786241073,-4.79430356456567
"1566","7990151","PKM","5315","pyruvate kinase M1/2",0.221260989417999,11.1395476803831,1.36423605553821,0.196782102903054,0.998867786241073,-4.61844159027795
"1567","7990211","HEXA","3073","hexosaminidase subunit alpha",0.105656843926866,9.13486081770681,0.424909587998825,0.678194861508779,0.998867786241073,-5.2520780913259
"1568","7990273","STOML1","9399","stomatin like 1",-0.0889585358518543,6.53567350272338,-0.4010521686721,0.695218016123598,0.998867786241073,-5.26012289810468
"1569","7990309","STRA6","64220","stimulated by retinoic acid 6",-0.0336779713235718,4.62462953536908,-0.204467997857684,0.841311001213042,0.998867786241073,-5.30905378430207
"1570","7990345","SEMA7A","8482","semaphorin 7A (John Milton Hagen blood group)",-0.0828193839588911,7.93557787853926,-0.388802931384488,0.704026688293864,0.998867786241073,-5.26407853375129
"1571","7990400","ULK3","25989","unc-51 like kinase 3",-0.0830627253586114,7.7465600293087,-0.398591317948435,0.696984003355674,0.998867786241073,-5.26092712156122
"1572","7990429","FAM219B","57184","family with sequence similarity 219 member B",-0.215343779869483,6.36811123407022,-0.825572313458058,0.424671387807654,0.998867786241073,-5.05262616766333
"1573","7990555","NRG4","145957","neuregulin 4",0.201996184673817,2.86117221410122,0.994806850430128,0.338878427929213,0.998867786241073,-4.9346390369407
"1574","7990620","TSPAN3","10099","tetraspanin 3",-0.281467535063282,10.2345577414071,-1.77201219804423,0.100984431293266,0.998867786241073,-4.19607484027102
"1575","7990632","PEAK1","79834","pseudopodium enriched atypical kinase 1",-0.0637447693680055,6.36496625588867,-0.238701451168223,0.81524299490501,0.998867786241073,-5.30278541425258
"1576","7990657","TBC1D2B","23102","TBC1 domain family member 2B",-0.236121723934841,7.63018284499393,-1.20873759206066,0.249345491261849,0.998867786241073,-4.76050667751953
"1577","7990683","ACSBG1","23205","acyl-CoA synthetase bubblegum family member 1",0.112187109239547,5.94834151736058,0.370164671317479,0.717515596905814,0.998867786241073,-5.26986879040713
"1578","7990700","WDR61","80349","WD repeat domain 61",0.0538836363798652,6.38627503247929,0.241903745159902,0.812815718293334,0.998867786241073,-5.30215004820009
"1579","7990729","CHRNB4","1143","cholinergic receptor nicotinic beta 4 subunit",-0.245211964471535,6.03698966829974,-1.33440021764042,0.206099376399088,0.998867786241073,-4.64662535367694
